Video,velocidad media,mean_intensidad,N,dispersion,max_vel,max_int,min_vel,min_int,var_int,var_vel,mean_fwhm,var_fwhm,V_feat_i_1,V_feat_i_2,V_feat_v_1,V_feat_v_2,V_feat_fwhm_1,V_feat_fwhm_2,loss,recorrido,Clasificación
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-20-18-54.avi,20.710657038860678,1613.6425666199161,82,13.213599405546546,52.01386945271177,2263.4,2.3290379114122266,1125.1,56157.03755198415,113.74440341134441,2.161442295887364,0.06137661106360754,77.42714861918898,2.6404378309722394,4828.433293972271,439.2215303172561,3.516073151162326,0.16569795789337652,10.486728416045082,52.42291649346698,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-20-19-12.avi,13.127062501174633,851.479012345679,81,3.655890239477861,45.13931021962189,1574.0,0.5530607651699262,580.3500000000004,58819.39881877762,104.01259904365604,2.0991840721844346,0.0441980181498493,145.09983772882697,8.407994351191293,4757.2826146090865,35.44559566242287,3.4892736211405038,0.13372331992220854,20.650551103053765,14.661437620785934,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-20-45-39.avi,11.120158467972932,1034.6913580246917,81,4.620428633135653,31.138934761471386,1698.0,0.7007434182263012,637.0,32046.139308032314,69.47811028665069,1.928401609910106,0.033623362678137536,72.67977622301399,3.1022169824966985,4507.3805270080875,44.61233838217177,3.0074435439322893,0.08211175287457995,18.410604505700352,17.884977677302523,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-21-07-20.avi,10.26570855750831,5525.4309448866015,85,5.866460032047024,38.388916612729794,7960.76154837646,1.8030095800585049,4244.0,464026.8830014436,56.243699568581235,2.9941282944511713,0.11042487879364936,114.50318011005821,2.6850294239798878,12888.571247815236,258.99545880073345,6.657551186671637,0.50830706642082,13.849089242018126,23.238976902753077,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-21-07-34.avi,20.445898562332143,4810.498566399439,178,27.61457497064437,77.78537011963671,12983.91578438396,1.1813422789815595,1197.15,10860432.8642223,134.54408171334842,2.9026603668968525,0.5422837480633328,88.70862740679561,1.2033766571069575,34296.0575879408,481.59968736099967,6.307010619355812,0.13222355970232552,36.20024004362682,108.65642263138365,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-21-08-54.avi,10.76799032163782,1814.5444320022186,88,4.775946555840217,29.020290692843016,3100.200000000012,1.6191474334334603,1301.6,200152.5765547205,59.96665547195811,2.2347321137416936,0.08590412780799278,89.6679180966642,1.9423121541378832,5754.777540446079,190.07240265272048,3.943062602380541,0.12146568071967237,19.044199534352515,18.8021853804194,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-14-21-09-08.avi,14.071017051429298,1407.4100146740275,81,5.357808338508017,43.07062272714444,2942.0,0.7548354183692677,893.0,245262.02977105946,120.69405992325987,2.0829865147716125,0.06796170879651299,130.00032800189248,0.4658193643223806,8210.092070173698,10.006116704691275,4.3948226157424966,0.1333907208830935,19.944330321799267,21.970523345903416,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-15-22-45-42.avi,8.756318754295853,4387.200288648366,82,2.8613633249903407,25.02849899541932,4730.977283414457,0.917511703760792,3510.85,52721.691466861004,40.75495079907701,2.975416211232313,0.06986295641993104,121.83544586537971,7.200375974940123,2475.6500815924696,5.559136329267509,3.6809758619966817,0.6637622587623526,19.070709068858122,11.556707646880653,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-15-22-45-52.avi,14.526734388179188,2828.5529227644697,154,13.958911586555539,36.269827456093886,4198.6785667712675,1.7690642534816468,1032.0500000000004,1387111.7842664688,58.39881273120759,2.556845528675294,0.19170513330472405,58.42325589156667,3.8410126893506162,6034.212275664829,344.13227022507215,4.239235159618491,0.24309232030613304,35.59090949332005,55.42574899532502,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-15-22-46-06.avi,17.193099656193116,1461.663235294117,102,12.530413384263545,44.72980579099257,3164.5,0.0,581.8999999999996,85492.19480031723,124.14886170032578,2.0916826888325333,0.038300008916870236,60.86306622719089,6.2806206093857275,3320.6467339474934,69.48398882503766,2.7655694805769238,0.06507866288071054,22.007731770570327,49.461932667253436,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-02-25-00.avi,14.170468930227615,4812.088189237539,283,25.90395219858797,45.947964585329764,6491.794976432655,0.30630165717722657,3372.5,337664.11683194595,77.42256480625127,3.043359134676378,0.11755774864759815,69.7725858208141,3.7093919975084586,4691.284932741183,164.52362867225716,3.5899610527232637,0.03877169909667474,64.38590450318146,108.637099975758,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-20-06-15.avi,14.694488717245495,3846.614885251493,84,7.463836990249004,44.241213575459845,5005.62065523827,0.0,2840.4,346481.3886597069,99.38165669190887,2.469999137877228,0.08600309482613512,146.68892058046552,6.7887118952063386,9952.403484689572,159.30620873696267,7.188765772145112,0.08482919092894063,16.7874007673538,28.687450196604182,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-20-06-24.avi,17.538267841882373,2887.700340136054,105,12.582699253742142,46.913024285622605,4057.6,0.0,1838.8,260161.79586237212,119.6481895698795,2.3231426505137267,0.1390066408170119,111.83660105761255,8.846656281210658,7783.4355813953125,255.60233421604173,4.034573477747223,0.2920714111162332,13.770013303095881,49.27763546193765,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-20-06-34.avi,16.37302305755622,2176.709918341384,90,8.342866557405804,46.09579186611676,3683.4,2.1129585954954786,1109.0500000000004,316108.6974633693,123.07535816084429,2.3245838764282194,0.11525004031190104,138.65688981575678,8.999939858426746,8991.947765973573,463.9748544396752,5.023944486413303,0.3901152092398247,13.626389563211491,34.347279396284684,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-20-13-52.avi,9.118070570101386,1438.9899178393696,82,4.002789542669318,35.28051661054243,1926.65,0.4819015262252629,1118.85,19508.24013583346,64.73905184379579,1.9823925544823315,0.026738932415317263,136.60909825307974,7.79794184855204,1357.578795696503,91.73506674019137,2.3946398888118203,0.1015716095581356,14.870989014517761,15.898638173417824,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-22-34-43.avi,12.864549630360749,1424.5061728395062,81,4.2063780049620405,47.53086192471734,2855.0,0.0,814.0,350509.7314433775,101.81458174085891,2.0185277781470634,0.0496171800474058,142.2231286975421,7.896602557960105,9905.533782418092,300.8606930705706,3.2157864795795783,0.05240839245694489,17.45352542375099,15.520232994767586,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-22-34-55.avi,12.076926430962537,1407.3755374438929,83,4.702530529638025,44.280861107514575,3327.2499999999995,0.9583663088012476,787.0,615717.6533224676,99.64103731872429,2.08001993595845,0.08567097876933827,132.810524639097,5.0724871809986976,15014.126273317424,1438.6001715543964,4.561787689822675,0.6886306714938802,15.219894177564555,17.734949757421656,0
/content/drive/MyDrive/Proyecto Bocosur/Datos Entrenamiento/Aviones/Station_1_2020-10-16-22-58-48.avi,10.542693104265682,2382.754878048781,82,5.3751589818103325,27.522872372409573,3199.100000000001,0.6001725639355081,1617.4499999999996,199614.44168352176,53.0839806785084,2.3529435522360544,0.0769158794383441,60.493860032665616,6.0057301716680005,4376.3960133278415,322.53191626933625,2.817007904092369,0.2328444549727857,8.560695107044637,20.79796101182733,0
